ISOPleasant
0.7041639534883721
0.5213112068965517
0.506375
0.42103125
0.3876469387755102
0.35810606060606065
0.3077930693069307
0.2768758241758242
0.23440972222222223
0.22231935483870965
0.09414351851851853
-0.09271747572815534
-0.21261182795698924
